year,stock,capture,taxa,effort
1951,Callinectes sapidus,0.01,Callinectes sapidus,NA
1951,Centropomus spp,0.01,Centropomus spp,NA
1951,Coryphaena hippurus,1012,Coryphaena hippurus,NA
1951,Hirundichthys affinis,1800,Hirundichthys affinis,NA
1951,Holothuriidae,0.01,Holothuriidae,NA
1951,Lobatus gigas,0.01,Lobatus gigas,NA
1951,Lobatus gigas2,0.01,Lobatus gigas2,NA
1951,Lobatus gigas3,0.01,Lobatus gigas3,NA
1951,Lobatus gigas4,0.01,Lobatus gigas4,NA
1951,Lobatus gigas5,530,Lobatus gigas5,NA
1951,Lobatus gigas6,0.01,Lobatus gigas6,NA
1951,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1951,Menticirrhus littoralis,1616,Menticirrhus littoralis,NA
1951,Mugil cephalus,0.01,Mugil cephalus,NA
1951,Octopus spp,0.01,Octopus spp,NA
1951,Opisthonema oglinum,0.001,Opisthonema oglinum,NA
1951,Panulirus argus,1100,Panulirus argus,NA
1951,Panulirus argus2,300,Panulirus argus2,NA
1951,Panulirus argus3,1505,Panulirus argus3,NA
1951,Sardinella aurita,16000,Sardinella aurita,NA
1951,Thunnus atlanticus,900,Thunnus atlanticus,NA
1952,Callinectes sapidus,0.01,Callinectes sapidus,NA
1952,Centropomus spp,0.01,Centropomus spp,NA
1952,Coryphaena hippurus,1312,Coryphaena hippurus,NA
1952,Hirundichthys affinis,2600,Hirundichthys affinis,NA
1952,Holothuriidae,0.01,Holothuriidae,NA
1952,Lobatus gigas,0.01,Lobatus gigas,NA
1952,Lobatus gigas2,0.01,Lobatus gigas2,NA
1952,Lobatus gigas3,0.01,Lobatus gigas3,NA
1952,Lobatus gigas4,0.01,Lobatus gigas4,NA
1952,Lobatus gigas5,530,Lobatus gigas5,NA
1952,Lobatus gigas6,0.01,Lobatus gigas6,NA
1952,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1952,Menticirrhus littoralis,2390,Menticirrhus littoralis,NA
1952,Mugil cephalus,0.01,Mugil cephalus,NA
1952,Octopus spp,0.01,Octopus spp,NA
1952,Opisthonema oglinum,0.001,Opisthonema oglinum,NA
1952,Panulirus argus,1300,Panulirus argus,NA
1952,Panulirus argus2,300,Panulirus argus2,NA
1952,Panulirus argus3,831,Panulirus argus3,NA
1952,Sardinella aurita,13000,Sardinella aurita,NA
1952,Thunnus atlanticus,900,Thunnus atlanticus,NA
1953,Callinectes sapidus,0.01,Callinectes sapidus,NA
1953,Centropomus spp,0.01,Centropomus spp,NA
1953,Coryphaena hippurus,1313,Coryphaena hippurus,NA
1953,Hirundichthys affinis,2300,Hirundichthys affinis,NA
1953,Holothuriidae,0.01,Holothuriidae,NA
1953,Lobatus gigas,0.01,Lobatus gigas,NA
1953,Lobatus gigas2,0.01,Lobatus gigas2,NA
1953,Lobatus gigas3,0.01,Lobatus gigas3,NA
1953,Lobatus gigas4,0.01,Lobatus gigas4,NA
1953,Lobatus gigas5,530,Lobatus gigas5,NA
1953,Lobatus gigas6,0.01,Lobatus gigas6,NA
1953,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1953,Menticirrhus littoralis,2241,Menticirrhus littoralis,NA
1953,Mugil cephalus,0.01,Mugil cephalus,NA
1953,Octopus spp,0.01,Octopus spp,NA
1953,Opisthonema oglinum,0.001,Opisthonema oglinum,NA
1953,Panulirus argus,1200,Panulirus argus,NA
1953,Panulirus argus2,300,Panulirus argus2,NA
1953,Panulirus argus3,1005,Panulirus argus3,NA
1953,Sardinella aurita,12400,Sardinella aurita,NA
1953,Thunnus atlanticus,1000,Thunnus atlanticus,NA
1954,Callinectes sapidus,0.01,Callinectes sapidus,NA
1954,Centropomus spp,3300,Centropomus spp,NA
1954,Coryphaena hippurus,1114,Coryphaena hippurus,NA
1954,Hirundichthys affinis,1800,Hirundichthys affinis,NA
1954,Holothuriidae,0.01,Holothuriidae,NA
1954,Lobatus gigas,0.01,Lobatus gigas,NA
1954,Lobatus gigas2,0.01,Lobatus gigas2,NA
1954,Lobatus gigas3,0.01,Lobatus gigas3,NA
1954,Lobatus gigas4,0.01,Lobatus gigas4,NA
1954,Lobatus gigas5,530,Lobatus gigas5,NA
1954,Lobatus gigas6,0.01,Lobatus gigas6,NA
1954,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1954,Menticirrhus littoralis,2209,Menticirrhus littoralis,NA
1954,Mugil cephalus,0.01,Mugil cephalus,NA
1954,Octopus spp,0.01,Octopus spp,NA
1954,Opisthonema oglinum,0.001,Opisthonema oglinum,NA
1954,Panulirus argus,1800,Panulirus argus,NA
1954,Panulirus argus2,600,Panulirus argus2,NA
1954,Panulirus argus3,983,Panulirus argus3,NA
1954,Sardinella aurita,8400,Sardinella aurita,NA
1954,Thunnus atlanticus,1200,Thunnus atlanticus,NA
1955,Callinectes sapidus,0.01,Callinectes sapidus,NA
1955,Centropomus spp,3700,Centropomus spp,NA
1955,Coryphaena hippurus,1105,Coryphaena hippurus,NA
1955,Hirundichthys affinis,2000,Hirundichthys affinis,NA
1955,Holothuriidae,0.01,Holothuriidae,NA
1955,Lobatus gigas,0.01,Lobatus gigas,NA
1955,Lobatus gigas2,0.01,Lobatus gigas2,NA
1955,Lobatus gigas3,0.01,Lobatus gigas3,NA
1955,Lobatus gigas4,0.01,Lobatus gigas4,NA
1955,Lobatus gigas5,530,Lobatus gigas5,NA
1955,Lobatus gigas6,0.01,Lobatus gigas6,NA
1955,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1955,Menticirrhus littoralis,1976,Menticirrhus littoralis,NA
1955,Mugil cephalus,0.01,Mugil cephalus,NA
1955,Octopus spp,0.01,Octopus spp,NA
1955,Opisthonema oglinum,0.001,Opisthonema oglinum,NA
1955,Panulirus argus,2300,Panulirus argus,NA
1955,Panulirus argus2,600,Panulirus argus2,NA
1955,Panulirus argus3,1741,Panulirus argus3,NA
1955,Sardinella aurita,17500,Sardinella aurita,NA
1955,Thunnus atlanticus,600,Thunnus atlanticus,NA
1956,Callinectes sapidus,0.01,Callinectes sapidus,NA
1956,Centropomus spp,5100,Centropomus spp,NA
1956,Coryphaena hippurus,1304,Coryphaena hippurus,NA
1956,Hirundichthys affinis,2300,Hirundichthys affinis,NA
1956,Holothuriidae,0.01,Holothuriidae,NA
1956,Lobatus gigas,0.01,Lobatus gigas,NA
1956,Lobatus gigas2,0.01,Lobatus gigas2,NA
1956,Lobatus gigas3,0.01,Lobatus gigas3,NA
1956,Lobatus gigas4,0.01,Lobatus gigas4,NA
1956,Lobatus gigas5,530,Lobatus gigas5,NA
1956,Lobatus gigas6,0.01,Lobatus gigas6,NA
1956,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1956,Menticirrhus littoralis,2081,Menticirrhus littoralis,NA
1956,Mugil cephalus,0.01,Mugil cephalus,NA
1956,Octopus spp,0.01,Octopus spp,NA
1956,Opisthonema oglinum,3318,Opisthonema oglinum,NA
1956,Panulirus argus,4400,Panulirus argus,NA
1956,Panulirus argus2,600,Panulirus argus2,NA
1956,Panulirus argus3,2112,Panulirus argus3,NA
1956,Sardinella aurita,13700,Sardinella aurita,NA
1956,Thunnus atlanticus,1000,Thunnus atlanticus,NA
1957,Callinectes sapidus,0.01,Callinectes sapidus,NA
1957,Centropomus spp,3400,Centropomus spp,NA
1957,Coryphaena hippurus,1509,Coryphaena hippurus,NA
1957,Hirundichthys affinis,2700,Hirundichthys affinis,NA
1957,Holothuriidae,0.01,Holothuriidae,NA
1957,Lobatus gigas,0.01,Lobatus gigas,NA
1957,Lobatus gigas2,0.01,Lobatus gigas2,NA
1957,Lobatus gigas3,0.01,Lobatus gigas3,NA
1957,Lobatus gigas4,0.01,Lobatus gigas4,NA
1957,Lobatus gigas5,530,Lobatus gigas5,NA
1957,Lobatus gigas6,0.01,Lobatus gigas6,NA
1957,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1957,Menticirrhus littoralis,2043,Menticirrhus littoralis,NA
1957,Mugil cephalus,0.01,Mugil cephalus,NA
1957,Octopus spp,0.01,Octopus spp,NA
1957,Opisthonema oglinum,7055,Opisthonema oglinum,NA
1957,Panulirus argus,6900,Panulirus argus,NA
1957,Panulirus argus2,900,Panulirus argus2,NA
1957,Panulirus argus3,2532,Panulirus argus3,NA
1957,Sardinella aurita,27300,Sardinella aurita,NA
1957,Thunnus atlanticus,1200,Thunnus atlanticus,NA
1958,Callinectes sapidus,0.01,Callinectes sapidus,NA
1958,Centropomus spp,2000,Centropomus spp,NA
1958,Coryphaena hippurus,1707,Coryphaena hippurus,NA
1958,Hirundichthys affinis,3200,Hirundichthys affinis,NA
1958,Holothuriidae,0.01,Holothuriidae,NA
1958,Lobatus gigas,0.01,Lobatus gigas,NA
1958,Lobatus gigas2,0.01,Lobatus gigas2,NA
1958,Lobatus gigas3,0.01,Lobatus gigas3,NA
1958,Lobatus gigas4,0.01,Lobatus gigas4,NA
1958,Lobatus gigas5,530,Lobatus gigas5,NA
1958,Lobatus gigas6,0.01,Lobatus gigas6,NA
1958,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1958,Menticirrhus littoralis,1892,Menticirrhus littoralis,NA
1958,Mugil cephalus,0.01,Mugil cephalus,NA
1958,Octopus spp,500,Octopus spp,NA
1958,Opisthonema oglinum,2355,Opisthonema oglinum,NA
1958,Panulirus argus,5600,Panulirus argus,NA
1958,Panulirus argus2,1400,Panulirus argus2,NA
1958,Panulirus argus3,2040,Panulirus argus3,NA
1958,Sardinella aurita,30400,Sardinella aurita,NA
1958,Thunnus atlanticus,1900,Thunnus atlanticus,NA
1959,Callinectes sapidus,0.01,Callinectes sapidus,NA
1959,Centropomus spp,3100,Centropomus spp,NA
1959,Coryphaena hippurus,1808,Coryphaena hippurus,NA
1959,Hirundichthys affinis,2500,Hirundichthys affinis,NA
1959,Holothuriidae,0.01,Holothuriidae,NA
1959,Lobatus gigas,0.01,Lobatus gigas,NA
1959,Lobatus gigas2,0.01,Lobatus gigas2,NA
1959,Lobatus gigas3,0.01,Lobatus gigas3,NA
1959,Lobatus gigas4,0.01,Lobatus gigas4,NA
1959,Lobatus gigas5,530,Lobatus gigas5,NA
1959,Lobatus gigas6,0.01,Lobatus gigas6,NA
1959,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1959,Menticirrhus littoralis,1443,Menticirrhus littoralis,NA
1959,Mugil cephalus,0.01,Mugil cephalus,NA
1959,Octopus spp,200,Octopus spp,NA
1959,Opisthonema oglinum,2936,Opisthonema oglinum,NA
1959,Panulirus argus,8300,Panulirus argus,NA
1959,Panulirus argus2,1500,Panulirus argus2,NA
1959,Panulirus argus3,2242,Panulirus argus3,NA
1959,Sardinella aurita,32000,Sardinella aurita,NA
1959,Thunnus atlanticus,2000,Thunnus atlanticus,NA
1960,Callinectes sapidus,0.01,Callinectes sapidus,NA
1960,Centropomus spp,2200,Centropomus spp,NA
1960,Coryphaena hippurus,1706,Coryphaena hippurus,NA
1960,Hirundichthys affinis,2800,Hirundichthys affinis,NA
1960,Holothuriidae,0.01,Holothuriidae,NA
1960,Lobatus gigas,0.01,Lobatus gigas,NA
1960,Lobatus gigas2,0.01,Lobatus gigas2,NA
1960,Lobatus gigas3,0.01,Lobatus gigas3,NA
1960,Lobatus gigas4,0.01,Lobatus gigas4,NA
1960,Lobatus gigas5,530,Lobatus gigas5,NA
1960,Lobatus gigas6,0.01,Lobatus gigas6,NA
1960,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1960,Menticirrhus littoralis,1758,Menticirrhus littoralis,NA
1960,Mugil cephalus,0.01,Mugil cephalus,NA
1960,Octopus spp,400,Octopus spp,NA
1960,Opisthonema oglinum,5625,Opisthonema oglinum,NA
1960,Panulirus argus,8400,Panulirus argus,NA
1960,Panulirus argus2,1700,Panulirus argus2,NA
1960,Panulirus argus3,2192,Panulirus argus3,NA
1960,Sardinella aurita,30600,Sardinella aurita,NA
1960,Thunnus atlanticus,2000,Thunnus atlanticus,NA
1961,Callinectes sapidus,0.01,Callinectes sapidus,NA
1961,Centropomus spp,2100,Centropomus spp,NA
1961,Coryphaena hippurus,1914,Coryphaena hippurus,NA
1961,Hirundichthys affinis,2800,Hirundichthys affinis,NA
1961,Holothuriidae,0.01,Holothuriidae,NA
1961,Lobatus gigas,0.01,Lobatus gigas,NA
1961,Lobatus gigas2,0.01,Lobatus gigas2,NA
1961,Lobatus gigas3,0.01,Lobatus gigas3,NA
1961,Lobatus gigas4,0.01,Lobatus gigas4,NA
1961,Lobatus gigas5,530,Lobatus gigas5,NA
1961,Lobatus gigas6,0.01,Lobatus gigas6,NA
1961,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1961,Menticirrhus littoralis,1954,Menticirrhus littoralis,NA
1961,Mugil cephalus,0.01,Mugil cephalus,NA
1961,Octopus spp,500,Octopus spp,NA
1961,Opisthonema oglinum,1872,Opisthonema oglinum,NA
1961,Panulirus argus,8700,Panulirus argus,NA
1961,Panulirus argus2,1800,Panulirus argus2,NA
1961,Panulirus argus3,1972,Panulirus argus3,NA
1961,Sardinella aurita,27900,Sardinella aurita,NA
1961,Thunnus atlanticus,1700,Thunnus atlanticus,NA
1962,Callinectes sapidus,0.01,Callinectes sapidus,NA
1962,Centropomus spp,4000,Centropomus spp,NA
1962,Coryphaena hippurus,1511,Coryphaena hippurus,NA
1962,Hirundichthys affinis,2700,Hirundichthys affinis,NA
1962,Holothuriidae,0.01,Holothuriidae,NA
1962,Lobatus gigas,0.01,Lobatus gigas,NA
1962,Lobatus gigas2,0.01,Lobatus gigas2,NA
1962,Lobatus gigas3,0.01,Lobatus gigas3,NA
1962,Lobatus gigas4,0.01,Lobatus gigas4,NA
1962,Lobatus gigas5,1060,Lobatus gigas5,NA
1962,Lobatus gigas6,0.01,Lobatus gigas6,NA
1962,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1962,Menticirrhus littoralis,1867,Menticirrhus littoralis,NA
1962,Mugil cephalus,500,Mugil cephalus,NA
1962,Octopus spp,500,Octopus spp,NA
1962,Opisthonema oglinum,500,Opisthonema oglinum,NA
1962,Panulirus argus,8000,Panulirus argus,NA
1962,Panulirus argus2,1900,Panulirus argus2,NA
1962,Panulirus argus3,2324,Panulirus argus3,NA
1962,Sardinella aurita,36700,Sardinella aurita,NA
1962,Thunnus atlanticus,2300,Thunnus atlanticus,NA
1963,Callinectes sapidus,0.01,Callinectes sapidus,NA
1963,Centropomus spp,3100,Centropomus spp,NA
1963,Coryphaena hippurus,1204,Coryphaena hippurus,NA
1963,Hirundichthys affinis,1700,Hirundichthys affinis,NA
1963,Holothuriidae,0.01,Holothuriidae,NA
1963,Lobatus gigas,0.01,Lobatus gigas,NA
1963,Lobatus gigas2,0.01,Lobatus gigas2,NA
1963,Lobatus gigas3,0.01,Lobatus gigas3,NA
1963,Lobatus gigas4,0.01,Lobatus gigas4,NA
1963,Lobatus gigas5,1060,Lobatus gigas5,NA
1963,Lobatus gigas6,0.01,Lobatus gigas6,NA
1963,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1963,Menticirrhus littoralis,1722,Menticirrhus littoralis,NA
1963,Mugil cephalus,2000,Mugil cephalus,NA
1963,Octopus spp,700,Octopus spp,NA
1963,Opisthonema oglinum,500,Opisthonema oglinum,NA
1963,Panulirus argus,7900,Panulirus argus,NA
1963,Panulirus argus2,2100,Panulirus argus2,NA
1963,Panulirus argus3,2626,Panulirus argus3,NA
1963,Sardinella aurita,39200,Sardinella aurita,NA
1963,Thunnus atlanticus,2400,Thunnus atlanticus,NA
1964,Callinectes sapidus,0.01,Callinectes sapidus,NA
1964,Centropomus spp,2700,Centropomus spp,NA
1964,Coryphaena hippurus,1213,Coryphaena hippurus,NA
1964,Hirundichthys affinis,1500,Hirundichthys affinis,NA
1964,Holothuriidae,0.01,Holothuriidae,NA
1964,Lobatus gigas,0.01,Lobatus gigas,NA
1964,Lobatus gigas2,0.01,Lobatus gigas2,NA
1964,Lobatus gigas3,0.01,Lobatus gigas3,NA
1964,Lobatus gigas4,0.01,Lobatus gigas4,NA
1964,Lobatus gigas5,1060,Lobatus gigas5,NA
1964,Lobatus gigas6,0.01,Lobatus gigas6,NA
1964,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1964,Menticirrhus littoralis,2130,Menticirrhus littoralis,NA
1964,Mugil cephalus,1800,Mugil cephalus,NA
1964,Octopus spp,300,Octopus spp,NA
1964,Opisthonema oglinum,500,Opisthonema oglinum,NA
1964,Panulirus argus,7400,Panulirus argus,NA
1964,Panulirus argus2,2200,Panulirus argus2,NA
1964,Panulirus argus3,2647,Panulirus argus3,NA
1964,Sardinella aurita,42100,Sardinella aurita,NA
1964,Thunnus atlanticus,2400,Thunnus atlanticus,NA
1965,Callinectes sapidus,0.01,Callinectes sapidus,NA
1965,Centropomus spp,2500,Centropomus spp,NA
1965,Coryphaena hippurus,1115,Coryphaena hippurus,NA
1965,Hirundichthys affinis,1600,Hirundichthys affinis,NA
1965,Holothuriidae,0.01,Holothuriidae,NA
1965,Lobatus gigas,750,Lobatus gigas,NA
1965,Lobatus gigas2,0.01,Lobatus gigas2,NA
1965,Lobatus gigas3,0.01,Lobatus gigas3,NA
1965,Lobatus gigas4,0.01,Lobatus gigas4,NA
1965,Lobatus gigas5,1060,Lobatus gigas5,NA
1965,Lobatus gigas6,0.01,Lobatus gigas6,NA
1965,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1965,Menticirrhus littoralis,2541,Menticirrhus littoralis,NA
1965,Mugil cephalus,2200,Mugil cephalus,NA
1965,Octopus spp,800,Octopus spp,NA
1965,Opisthonema oglinum,487,Opisthonema oglinum,NA
1965,Panulirus argus,9900,Panulirus argus,NA
1965,Panulirus argus2,1600,Panulirus argus2,NA
1965,Panulirus argus3,4008,Panulirus argus3,NA
1965,Sardinella aurita,43800,Sardinella aurita,NA
1965,Thunnus atlanticus,2200,Thunnus atlanticus,NA
1966,Callinectes sapidus,0.01,Callinectes sapidus,NA
1966,Centropomus spp,2700,Centropomus spp,NA
1966,Coryphaena hippurus,1635,Coryphaena hippurus,NA
1966,Hirundichthys affinis,2800,Hirundichthys affinis,NA
1966,Holothuriidae,0.01,Holothuriidae,NA
1966,Lobatus gigas,1500,Lobatus gigas,NA
1966,Lobatus gigas2,0.01,Lobatus gigas2,NA
1966,Lobatus gigas3,0.01,Lobatus gigas3,NA
1966,Lobatus gigas4,0.01,Lobatus gigas4,NA
1966,Lobatus gigas5,1060,Lobatus gigas5,NA
1966,Lobatus gigas6,0.01,Lobatus gigas6,NA
1966,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1966,Menticirrhus littoralis,2233,Menticirrhus littoralis,NA
1966,Mugil cephalus,1500,Mugil cephalus,NA
1966,Octopus spp,1100,Octopus spp,NA
1966,Opisthonema oglinum,1171,Opisthonema oglinum,NA
1966,Panulirus argus,9800,Panulirus argus,NA
1966,Panulirus argus2,1700,Panulirus argus2,NA
1966,Panulirus argus3,3727,Panulirus argus3,NA
1966,Sardinella aurita,39100,Sardinella aurita,NA
1966,Thunnus atlanticus,2000,Thunnus atlanticus,NA
1967,Callinectes sapidus,0.01,Callinectes sapidus,NA
1967,Centropomus spp,2600,Centropomus spp,NA
1967,Coryphaena hippurus,2086,Coryphaena hippurus,NA
1967,Hirundichthys affinis,2800,Hirundichthys affinis,NA
1967,Holothuriidae,0.01,Holothuriidae,NA
1967,Lobatus gigas,750,Lobatus gigas,NA
1967,Lobatus gigas2,0.01,Lobatus gigas2,NA
1967,Lobatus gigas3,0.01,Lobatus gigas3,NA
1967,Lobatus gigas4,0.01,Lobatus gigas4,NA
1967,Lobatus gigas5,1060,Lobatus gigas5,NA
1967,Lobatus gigas6,0.01,Lobatus gigas6,NA
1967,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
1967,Menticirrhus littoralis,2161,Menticirrhus littoralis,NA
1967,Mugil cephalus,1100,Mugil cephalus,NA
1967,Octopus spp,1600,Octopus spp,NA
1967,Opisthonema oglinum,8601,Opisthonema oglinum,NA
1967,Panulirus argus,9000,Panulirus argus,NA
1967,Panulirus argus2,1400,Panulirus argus2,NA
1967,Panulirus argus3,3602,Panulirus argus3,NA
1967,Sardinella aurita,40000,Sardinella aurita,NA
1967,Thunnus atlanticus,2300,Thunnus atlanticus,NA
1968,Callinectes sapidus,0.01,Callinectes sapidus,NA
1968,Centropomus spp,2900,Centropomus spp,NA
1968,Coryphaena hippurus,1744,Coryphaena hippurus,NA
1968,Hirundichthys affinis,2000,Hirundichthys affinis,NA
1968,Holothuriidae,0.01,Holothuriidae,NA
1968,Lobatus gigas,750,Lobatus gigas,NA
1968,Lobatus gigas2,0.01,Lobatus gigas2,NA
1968,Lobatus gigas3,0.01,Lobatus gigas3,NA
1968,Lobatus gigas4,0.01,Lobatus gigas4,NA
1968,Lobatus gigas5,1060,Lobatus gigas5,NA
1968,Lobatus gigas6,0.01,Lobatus gigas6,NA
1968,Lutjanus campechanus,0.01,Lutjanus campechanus,NA
